link,title,logo_img,company_name,model_count,model_img,model_link,model_name,price_range
https://autos.maxabout.com/bikes/cfmoto,CFMoto Bikes,https://ic1.maxabout.us/autos/tw_india/company-logos//C/2019/3/cfmoto-india.jpg/,CFMoto,4,https://ic1.maxabout.us/autos/tw_india//C/2019/4/cfmoto-650gt.jpg/thumb/120,https://autos.maxabout.com/bikes/cfmoto/gt,CFMoto GT,"₹ 5,59,000"
https://autos.maxabout.com/bikes/cfmoto,CFMoto Bikes,https://ic1.maxabout.us/autos/tw_india/company-logos//C/2019/3/cfmoto-india.jpg/,CFMoto,4,https://ic1.maxabout.us/autos/tw_india//C/2019/3/cfmoto-650mt.jpg/thumb/120,https://autos.maxabout.com/bikes/cfmoto/mt,CFMoto MT,"₹ 5,29,000"
https://autos.maxabout.com/bikes/cfmoto,CFMoto Bikes,https://ic1.maxabout.us/autos/tw_india/company-logos//C/2019/3/cfmoto-india.jpg/,CFMoto,4,https://ic1.maxabout.us/autos/tw_india//C/2019/4/cfmoto-300nk.jpg/thumb/120,https://autos.maxabout.com/bikes/cfmoto/nk,CFMoto NK,"₹ 1,00,000 - ₹ 4,29,000"
https://autos.maxabout.com/bikes/citybyke,Citybyke Bikes,https://ic1.maxabout.us/autos/tw_india/company-logos//C/2015/2/citybyke.jpg/,Citybyke,1,https://ic1.maxabout.us/autos/tw_india/Cityebike_City_Ride.jpg/thumb/120,https://autos.maxabout.com/bikes/citybyke/city-ride,Citybyke City Ride,NA
https://autos.maxabout.com/bikes/crazy-ebikes,Crazy Ebikes Bikes,https://ic1.maxabout.us/autos/tw_india/company-logos//C/2015/2/crazy-ebikes-logo.jpg/,Crazy Ebikes,2,https://ic1.maxabout.us/autos/tw_india/crazy-ebikes-52-crystal.jpg/thumb/120,https://autos.maxabout.com/bikes/crazy-ecrystal,Crazy Ebikes Crystal,NA
https://autos.maxabout.com/bikes/crazy-ebikes,Crazy Ebikes Bikes,https://ic1.maxabout.us/autos/tw_india/company-logos//C/2015/2/crazy-ebikes-logo.jpg/,Crazy Ebikes,2,https://ic1.maxabout.us/autos/tw_india/crazy-ebikes-52-prism.jpg/thumb/120,https://autos.maxabout.com/bikes/crazy-eprism,Crazy Ebikes Prism,NA
https://autos.maxabout.com/bikes/doon,Doon Bikes,https://ic1.maxabout.us/autos/tw_india/company-logos/doon-46.jpg/,Doon,1,https://ic1.maxabout.us/autos/tw_india/doon-46-zoom.jpg/thumb/120,https://autos.maxabout.com/bikes/doon/zoom,Doon Zoom,NA
https://autos.maxabout.com/bikes/ducati,Ducati Bikes,https://ic1.maxabout.us/autos/tw_india/company-logos//D/2017/6/ducati-autos-maxabout.jpg/,Ducati,26,https://ic1.maxabout.us/autos/tw_india//D/2018/11/ducati-diavel-1260.jpg/thumb/120,https://autos.maxabout.com/bikes/ducati/diavel,Ducati Diavel,"₹ 16,10,000 - ₹ 23,99,000"
https://autos.maxabout.com/bikes/ducati,Ducati Bikes,https://ic1.maxabout.us/autos/tw_india/company-logos//D/2017/6/ducati-autos-maxabout.jpg/,Ducati,26,https://ic1.maxabout.us/autos/tw_india//D/2015/11/ducati-hypermotard-939-p.jpg/thumb/120,https://autos.maxabout.com/bikes/ducati/hypermotard,Ducati Hypermotard,"₹ 11,12,000 - ₹ 20,39,000"
https://autos.maxabout.com/bikes/ducati,Ducati Bikes,https://ic1.maxabout.us/autos/tw_india/company-logos//D/2017/6/ducati-autos-maxabout.jpg/,Ducati,26,https://ic1.maxabout.us/autos/tw_india//D/2015/11/ducati-hyperstrada-939-p.jpg/thumb/120,https://autos.maxabout.com/bikes/ducati/hyperstrada,Ducati Hyperstrada,"₹ 12,15,000"
https://autos.maxabout.com/bikes/ducati,Ducati Bikes,https://ic1.maxabout.us/autos/tw_india/company-logos//D/2017/6/ducati-autos-maxabout.jpg/,Ducati,26,https://ic1.maxabout.us/autos/tw_india//N/2022/8/new-ducati-monster-950-price-in-india.jpg/thumb/120,https://autos.maxabout.com/bikes/ducati/monster,Ducati Monster,"₹ 8,03,000 - ₹ 29,52,000"
https://autos.maxabout.com/bikes/ducati,Ducati Bikes,https://ic1.maxabout.us/autos/tw_india/company-logos//D/2017/6/ducati-autos-maxabout.jpg/,Ducati,26,https://ic1.maxabout.us/autos/tw_india//D/2015/3/ducati-monster-795-p.jpg/thumb/120,https://autos.maxabout.com/bikes/ducati/monster-2016,Ducati Monster (2016),"₹ 7,09,000 - ₹ 26,01,000"
https://autos.maxabout.com/bikes/ducati,Ducati Bikes,https://ic1.maxabout.us/autos/tw_india/company-logos//D/2017/6/ducati-autos-maxabout.jpg/,Ducati,26,https://ic1.maxabout.us/autos/tw_india//D/2015/3/ducati-multistrada-1200-s-p.jpg/thumb/120,https://autos.maxabout.com/bikes/ducati/multistrada,Ducati Multistrada,"₹ 12,84,000 - ₹ 25,49,000"
https://autos.maxabout.com/bikes/ducati,Ducati Bikes,https://ic1.maxabout.us/autos/tw_india/company-logos//D/2017/6/ducati-autos-maxabout.jpg/,Ducati,26,https://ic1.maxabout.us/autos/tw_india//N/2022/8/new-ducati-panigale-v2-price-in-india.jpg/thumb/120,https://autos.maxabout.com/bikes/ducati/panigale,Ducati Panigale,"₹ 15,20,000 - ₹ 51,82,000"
